author_qid,pubDate,goodreads_id,title,authorLabel,work_qid,year,n_nom,n_win,awards_as_of_year,age,birth_country,gender,topicality,max,count,median
Q372505,1999-06-01T00:00:00Z,,The Sky Road,Ken MacLeod,Q40860689,2001,2,0,4,47.0,United Kingdom,male,1.2033201397547362,,,
Q372505,2000-11-01T00:00:00Z,,Cosmonaut Keep,Ken MacLeod,Q5174346,2002,2,0,7,48.0,United Kingdom,male,-0.8430815757143841,,,
Q372505,2001-11-01T00:00:00Z,179626.0,Dark Light,Ken MacLeod,Q5223299,2002,2,0,7,48.0,United Kingdom,male,-0.8132187125560435,,,
Q372505,2002-11-01T00:00:00Z,,Engine City,Ken MacLeod,Q5377672,2003,1,0,10,49.0,United Kingdom,male,0.9862391206700811,,,
Q372505,2004-03-01T00:00:00Z,,Newton's Wake: A Space Opera,Ken MacLeod,Q7020012,2005,2,0,13,51.0,United Kingdom,male,-0.4406236804681724,,,
Q372505,2005-08-01T00:00:00Z,,Learning the World,Ken MacLeod,Q6510209,2006,3,0,15,52.0,United Kingdom,male,-1.3564654700890872,,,
Q372505,2007-04-01T00:00:00Z,,The Execution Channel,Ken MacLeod,Q7732767,2008,1,0,20,54.0,United Kingdom,male,0.30664555886251615,,,
Q372505,2008-08-01T00:00:00Z,,The Night Sessions,Ken MacLeod,Q7754103,2009,1,0,24,55.0,United Kingdom,male,-0.15461945578073963,,,
Q372505,2012-03-01T00:00:00Z,,Intrusion,Ken MacLeod,Q15035527,2013,2,0,26,59.0,United Kingdom,male,0.1403201326950386,,,
Q372505,2016-05-10T00:00:00Z,,Dissidence,Ken MacLeod,Q43569582,2017,1,0,27,63.0,United Kingdom,male,-0.12884957738690833,,,
Q372505,2017-09-26T00:00:00Z,,Emergence,Ken MacLeod,Q47005478,2018,1,0,28,64.0,United Kingdom,male,-0.11515599328059312,,,
Q3732112,2011-08-16T00:00:00Z,14863741.0,Ready Player One,Ernest Cline,Q3906523,2012,1,0,0,40.0,United States,male,0.17745313991439624,,,
Q373836,1994-02-01T00:00:00Z,,Wildlife,James Patrick Kelly,Q131376684,1995,1,0,21,44.0,United States,male,0.20989434434287244,,,
Q3785610,1981-08-01T00:00:00Z,,At the Eye of the Ocean,Hilbert Schenck,Q131375083,1982,1,0,7,56.0,United States,male,0.6357371973933873,,,
Q3785610,1982-10-01T00:00:00Z,,A Rose for Armageddon,Hilbert Schenck,Q96371325,1983,1,0,9,57.0,United States,male,-0.44227439112653566,,,
Q3785610,1988-06-01T00:00:00Z,,Chronosequence,Hilbert Schenck,Q131376342,1989,1,0,19,63.0,United States,male,-0.6200428310058442,,,
Q3785610,1988-08-01T00:00:00Z,,Steam Bird,Hilbert Schenck,Q131375517,1985,1,0,16,59.0,United States,male,-0.6300954163938096,,,
Q378807,1964-01-01T00:00:00Z,,The Whole Man,John Brunner,Q3795985,1965,1,0,0,31.0,United Kingdom,male,0.2887164309360189,,,
Q378807,1965-01-01T00:00:00Z,40664.0,The Squares of the City,John Brunner,Q3214259,1966,1,0,1,32.0,United Kingdom,male,0.2819586566416031,,,
Q378807,1968-09-01T00:00:00Z,2184253.0,Stand on Zanzibar,John Brunner,Q1416458,1969,1,1,2,35.0,United Kingdom,male,-0.36352600055867207,,,
Q378807,1969-02-01T00:00:00Z,2202667.0,The Jagged Orbit,John Brunner,Q3204648,1970,1,0,3,36.0,United Kingdom,male,0.4049331343885688,,,
Q378807,1972-08-01T00:00:00Z,900514.0,The Sheep Look Up,John Brunner,Q3227879,1973,1,0,6,39.0,United Kingdom,male,-0.6213787571691974,,,
Q378807,1983-09-01T00:00:00Z,868140.0,The Crucible of Time,John Brunner,Q7728249,1984,1,0,11,50.0,United Kingdom,male,0.7281915160108438,,,
Q378807,1988-12-13T00:00:00Z,868135.0,Children of the Thunder,John Brunner,Q15033985,1989,1,0,13,55.0,United Kingdom,male,-0.2588434363251404,,,
Q380869,2000-03-01T00:00:00Z,219037.0,Revelation Space,Alastair Reynolds,Q1759977,2001,1,0,1,35.0,United Kingdom,male,-1.3332973503252756,,,
Q380869,2001-05-01T00:00:00Z,2926628.0,Chasm City,Alastair Reynolds,Q1068060,2002,1,0,6,36.0,United Kingdom,male,0.9593319244355778,,,
Q380869,2002-06-01T00:00:00Z,3024029.0,Redemption Ark,Alastair Reynolds,Q3202275,2003,1,0,8,37.0,United Kingdom,male,0.8650968342576842,,,
Q380869,2003-11-01T00:00:00Z,86076.0,Absolution Gap,Alastair Reynolds,Q3090152,2004,1,0,12,38.0,United Kingdom,male,1.074039452943842,,,
Q380869,2004-11-25T00:00:00Z,,Century Rain,Alastair Reynolds,Q5063196,2005,1,0,14,39.0,United Kingdom,male,0.7244890360003102,,,
Q380869,2005-10-27T00:00:00Z,2622804.0,Pushing Ice,Alastair Reynolds,Q3063278,2006,1,0,15,40.0,United Kingdom,male,1.184264812389405,,,
Q380869,2007-04-02T00:00:00Z,3102565.0,The Prefect,Alastair Reynolds,Q3522305,2008,1,0,22,42.0,United Kingdom,male,-0.2501967139983472,,,
Q380869,2008-04-17T00:00:00Z,2020929.0,House of Suns,Alastair Reynolds,Q3736382,2009,1,0,23,43.0,United Kingdom,male,0.15311001097090934,,,
Q380869,2010-03-15T00:00:00Z,,Terminal World,Alastair Reynolds,Q7702704,2011,1,0,26,45.0,United Kingdom,male,-0.19561514906761482,,,
Q380869,2012-01-19T00:00:00Z,,Blue Remembered Earth,Alastair Reynolds,Q3697826,2013,2,0,33,47.0,United Kingdom,male,-0.16202695963177385,,,
Q380869,2013-09-26T00:00:00Z,,On the Steel Breeze,Alastair Reynolds,Q16258116,2014,2,0,35,48.0,United Kingdom,male,0.2960769332080663,,,
Q380869,2015-04-30T00:00:00Z,,Poseidon's Wake,Alastair Reynolds,Q19263901,2016,1,0,38,50.0,United Kingdom,male,0.18479698167520991,,,
Q380869,2016-05-01T00:00:00Z,,The Medusa Chronicles,Alastair Reynolds,Q54488359,2017,2,0,41,51.0,United Kingdom,male,0.13800007172419637,,,
Q380869,2016-09-20T00:00:00Z,,Revenger,Alastair Reynolds,Q48796217,2018,1,0,45,52.0,United Kingdom,male,0.08481793234874978,,,
Q3845378,2015-12-28T00:00:00Z,,Agent of the Imperium,Marc W. Miller,Q131382353,2016,1,0,0,69.0,United States,male,-0.09074795248075594,,,
Q3852012,2004-11-01T00:00:00Z,,Black Brillion,Matt Hughes,Q131381588,2005,1,0,0,56.0,United Kingdom,male,-0.7696740078581441,,,
Q387693,1983-09-01T00:00:00Z,,Golden Witchbreed,Mary Gentle,Q97355160,1984,1,0,1,28.0,United Kingdom,female,-0.5974223432661634,,,
Q387693,1999-10-01T00:00:00Z,,A Secret History,Mary Gentle,Q125817686,2001,1,0,8,45.0,United Kingdom,female,1.2086459435023797,,,
Q3877423,2010-06-01T00:00:00Z,,Who Fears Death,Nnedi Okorafor,Q17071479,2011,1,1,2,37.0,United States,female,0.1949933854804764,,,
Q3877423,2014-04-01T00:00:00Z,,Lagoon,Nnedi Okorafor,Q48815704,2015,1,0,7,41.0,United States,female,0.169333544337331,,,
Q3877423,2015-05-01T00:00:00Z,,The Book of Phoenix,Nnedi Okorafor,Q108456731,2016,2,0,9,42.0,United States,female,0.17756542551353605,,,
Q39829,1978-09-01T00:00:00Z,1742269.0,The Stand,Stephen King,Q149552,1979,1,0,1,32.0,United States,male,-0.8382249667145714,,,
Q39829,1979-08-16T00:00:00Z,2745957.0,The Dead Zone,Stephen King,Q466790,1980,1,0,3,33.0,United States,male,0.5179228430765446,9.0,17.0,5.0
Q39829,1980-08-01T00:00:00Z,59181.0,The Mist,Stephen King,Q2344912,1981,1,0,6,34.0,United States,male,0.7088147756991972,,,
Q39829,1980-09-29T00:00:00Z,1803.0,Firestarter,Stephen King,Q828031,1981,1,0,6,34.0,United States,male,-0.7195152687653111,6.0,19.0,2.0
Q39829,1983-11-14T00:00:00Z,150017.0,Pet Sematary,Stephen King,Q742226,1984,1,0,13,37.0,United States,male,-0.6313006852195295,4.0,8.0,1.0
Q39829,1984-11-08T00:00:00Z,3324421.0,The Talisman,Stephen King,Q462454,1985,1,0,15,38.0,United States,male,0.6241036642016228,,,
Q39829,1986-09-15T00:00:00Z,150259.0,It,Stephen King,Q602288,1987,1,0,17,40.0,United States,male,0.31595992862751215,2.0,16.0,1.0
Q39829,1987-11-10T00:00:00Z,150226.0,The Tommyknockers,Stephen King,Q471142,1988,1,0,18,41.0,United States,male,0.575677079003719,1.0,5.0,1.0
Q39829,2006-10-24T00:00:00Z,4512687.0,Lisey's Story,Stephen King,Q957123,2007,1,0,36,60.0,United States,male,0.1816283283325223,10.0,7.0,7.0
Q39829,2009-11-10T00:00:00Z,,Under the Dome,Stephen King,Q435722,2010,1,0,38,63.0,United States,male,-0.13960274287975813,4.0,5.0,4.0
Q39829,2011-11-08T00:00:00Z,15553789.0,11/22/63,Stephen King,Q723020,2012,2,0,39,65.0,United States,male,0.14226431789525806,2.0,5.0,2.0
Q3990238,1965-01-01T00:00:00Z,,The Clone,Theodore L. Thomas,Q3701169,1966,1,0,0,46.0,United States,male,-0.06995322209637207,,,
Q40479,2004-03-01T00:00:00Z,1871423.0,Cloud Atlas,David Mitchell,Q40205,2005,2,0,0,36.0,United Kingdom,male,0.7822952669129295,,,
Q40479,2014-09-02T00:00:00Z,26959610.0,The Bone Clocks,David Mitchell,Q17512402,2015,1,1,3,46.0,United Kingdom,male,0.16822600637909504,7.0,5.0,6.0
Q40640,2001-10-01T00:00:00Z,,From the Dust Returned,Ray Bradbury,Q4198261,2002,1,0,2,82.0,United States,male,0.8480556770848621,,,
Q410,1985-09-01T00:00:00Z,2416056.0,Contact,Carl Sagan,Q741013,1986,1,0,0,52.0,United States,male,0.7139482952547581,7.0,12.0,4.0
Q42,1982-08-01T00:00:00Z,74123.0,"Life, the Universe and Everything",Douglas Adams,Q721,1983,1,0,0,31.0,United Kingdom,male,-0.42708838002986205,14.0,8.0,11.5
Q4221522,2009-08-04T00:00:00Z,,The Red Tree,Caitlín R. Kiernan,Q125817754,2010,1,0,6,46.0,Ireland,trans woman,-0.1475776368229728,,,
Q4221522,2012-03-06T00:00:00Z,,The Drowning Girl,Caitlín R. Kiernan,Q16954516,2013,2,0,10,49.0,Ireland,trans woman,0.14521290698362022,,,
Q4225496,2010-08-03T00:00:00Z,,Shades of Milk and Honey,Mary Robinette Kowal,Q122452552,2011,1,0,3,42.0,United States,female,0.19558041395030573,,,
Q4225496,2012-04-10T00:00:00Z,,Glamour in Glass,Mary Robinette Kowal,Q122452554,2013,1,0,10,44.0,United States,female,0.15105416178000583,,,
Q4260664,2010-04-20T00:00:00Z,,Saltation,Sharon Lee,Q131382137,2011,1,0,0,59.0,United States,female,0.15553568918432842,,,
Q4260664,2013-02-05T00:00:00Z,,Necessity's Child,Sharon Lee,Q131382238,2014,1,0,1,62.0,United States,female,0.2910009272910846,,,
Q4260664,2013-10-15T00:00:00Z,,Trade Secret,Sharon Lee,Q131382269,2014,1,0,1,62.0,United States,female,0.2958530310277734,,,
Q42754694,2015-11-03T00:00:00Z,,Planetfall,Emma Newman,Q85793524,2016,1,0,2,40.0,United Kingdom,female,-0.07441021402073297,,,
Q42754694,2016-11-08T00:00:00Z,,After Atlas,Emma Newman,Q85740021,2017,1,0,3,41.0,United Kingdom,female,0.13411910584914138,,,
Q428755,1999-04-01T00:00:00Z,2646042.0,Gardens of the Moon,Steven Erikson,Q441055,2000,1,0,0,41.0,Canada,male,-0.770670373601883,,,
Q4293514,2010-04-20T00:00:00Z,,Saltation,Steve Miller,Q131382137,2011,1,0,0,61.0,United States,male,0.15553568918432842,,,
Q4293514,2013-02-05T00:00:00Z,,Necessity's Child,Steve Miller,Q131382238,2014,1,0,1,64.0,United States,male,0.2910009272910846,,,
Q4293514,2013-10-15T00:00:00Z,,Trade Secret,Steve Miller,Q131382269,2014,1,0,1,64.0,United States,male,0.2958530310277734,,,
Q4308835,2011-03-29T00:00:00Z,,Soft Apocalypse,Will McIntosh,Q131445109,2012,1,0,2,50.0,United States,male,0.16768900351388613,,,
Q4308835,2016-10-25T00:00:00Z,,Faller,Will McIntosh,Q131382369,2017,1,0,3,55.0,United States,male,-0.13351044665870312,,,
Q433291,1990-01-01T00:00:00Z,,Thomas the Rhymer,Ellen Kushner,Q3525731,1991,0,1,1,36.0,United States,female,0.4415565332416048,,,
Q433291,2006-07-25T00:00:00Z,,The Privilege of the Sword,Ellen Kushner,Q18209955,2007,2,0,4,52.0,United States,female,0.17400385548265276,,,
Q433956,2009-10-01T00:00:00Z,,Flesh and Fire,Laura Anne Gilman,Q5458712,2010,1,0,0,43.0,United States,female,-0.16728953388733742,,,
Q434138,1994-04-01T00:00:00Z,,Temporary Agency,Rachel Pollack,Q122452539,1995,1,0,1,50.0,United States,trans woman,0.7910638961928742,,,
Q4352306,2003-01-01T00:00:00Z,,The Poison Master,Liz Williams,Q131381521,2004,1,0,1,39.0,United Kingdom,female,1.0874587748887923,,,
Q4352306,2004-10-01T00:00:00Z,,Banner of Souls,Liz Williams,Q131381585,2005,1,0,2,40.0,United Kingdom,female,0.7748933570383592,,,
Q4357621,1983-02-01T00:00:00Z,,There Is No Darkness,Jack C. Haldeman II,Q131375511,1984,1,0,3,43.0,United States,male,-0.7060249966336252,,,
Q436664,1979-08-01T00:00:00Z,,Kinsman,Ben Bova,Q131374845,1980,1,0,4,48.0,United States,male,0.33301082959725903,,,
Q436664,1981-08-01T00:00:00Z,,Voyagers,Ben Bova,Q117321862,1982,1,0,5,50.0,United States,male,-0.6311175743042052,,,
Q436664,1992-07-01T00:00:00Z,,Mars,Ben Bova,Q25395087,1993,1,0,8,61.0,United States,male,-0.5577774080541813,,,
Q438164,1966-05-01T00:00:00Z,,Babel-17,Samuel R. Delany,Q2722309,1967,1,1,0,25.0,United States,male,0.32860940957858875,,,
Q438164,1967-01-01T00:00:00Z,2006203.0,The Einstein Intersection,Samuel R. Delany,Q2441281,1968,1,1,1,26.0,United States,male,0.2899331260704625,,,
Q438164,1968-01-01T00:00:00Z,,Nova,Samuel R. Delany,Q3345309,1969,1,0,4,27.0,United States,male,-0.45254131731452063,,,
Q438164,1975-01-01T00:00:00Z,873021.0,Dhalgren,Samuel R. Delany,Q3706366,1976,1,0,8,34.0,United States,male,0.557333937190944,,,
Q438164,1976-02-01T00:00:00Z,82889.0,Triton,Samuel R. Delany,Q7844314,1977,1,0,10,35.0,United States,male,0.4025916390259507,,,
Q438164,1984-12-01T00:00:00Z,,Stars in My Pocket Like Grains of Sand,Samuel R. Delany,Q7602353,1985,1,0,18,43.0,United States,male,0.6264250817360767,,,
Q438330,2006-08-08T00:00:00Z,1884104.0,Farthing,Jo Walton,Q5436486,2007,3,0,1,43.0,United Kingdom,female,0.18851537056037435,,,
Q438330,2007-10-02T00:00:00Z,,Ha'penny,Jo Walton,Q5636343,2008,1,0,3,44.0,United Kingdom,female,0.2925902707516627,,,
Q438330,2008-09-30T00:00:00Z,,Half a Crown,Jo Walton,Q15035002,2009,1,0,4,45.0,United Kingdom,female,0.1358560285893421,,,
Q438330,2011-01-18T00:00:00Z,6449955.0,Among Others,Jo Walton,Q2269230,2012,1,2,9,48.0,United Kingdom,female,0.18458923924085543,,,
Q438330,2014-05-20T00:00:00Z,,My Real Children,Jo Walton,Q17016080,2015,2,0,10,51.0,United Kingdom,female,0.16605855309086864,,,
Q4383379,1991-10-16T00:00:00Z,,Sarah Canary,Karen Joy Fowler,Q45321274,1993,1,0,17,43.0,United States,female,0.693674004579939,,,
Q4383379,2013-05-30T00:00:00Z,22026398.0,We Are All Completely Beside Ourselves,Karen Joy Fowler,Q19364487,2014,1,0,30,64.0,United States,female,0.2940980191817169,,,
Q4389768,1997-02-01T00:00:00Z,,Deception Well,Linda Nagata,Q131376803,1998,1,0,1,38.0,United States,female,-0.9832458101547377,,,
Q4389768,1998-08-01T00:00:00Z,,Vast,Linda Nagata,Q7916983,1999,1,0,2,39.0,United States,female,-0.5574723150036089,,,
Q4389768,2001-03-01T00:00:00Z,1175822.0,Limit of Vision,Linda Nagata,Q6549446,2002,1,0,4,42.0,United States,female,0.8040168227435929,,,
Q4389768,2003-04-01T00:00:00Z,,Memory,Linda Nagata,Q131381527,2004,2,0,5,44.0,United States,female,-1.0298190588783822,,,
Q4389768,2013-03-06T00:00:00Z,,The Red: First Light,Linda Nagata,Q122452557,2014,3,0,7,54.0,United States,female,0.2949318399438666,,,
Q4389768,2015-11-03T00:00:00Z,,Going Dark,Linda Nagata,Q131382347,2016,2,0,9,56.0,United States,female,0.19645826734364705,,,
Q4389768,2017-06-17T00:00:00Z,,The Last Good Man,Linda Nagata,Q131382746,2018,1,0,10,58.0,United States,female,-0.11367281305460533,,,
Q440100,1994-03-01T00:00:00Z,1119922.0,"Gun, with Occasional Music",Jonathan Lethem,Q3686127,1995,1,0,5,31.0,United States,male,0.7571368068112352,,,
Q440100,1995-09-01T00:00:00Z,,Amnesia Moon,Jonathan Lethem,Q692102,1996,1,0,6,32.0,United States,male,0.5307119185855986,,,
Q440100,1998-04-01T00:00:00Z,,Girl in Landscape,Jonathan Lethem,Q3929314,1999,1,0,9,35.0,United States,male,0.7793017646925993,,,
Q440100,2009-10-13T00:00:00Z,6262015.0,Chronic City,Jonathan Lethem,Q5113944,2010,1,0,12,46.0,United States,male,0.18069478084186757,,,
Q4405331,1990-02-01T00:00:00Z,2938757.0,Mary Reilly,Valerie Martin,Q6780592,1991,2,0,0,43.0,United States,female,0.46432678495813673,,,
Q440744,1981-04-01T00:00:00Z,2960816.0,Windhaven,Lisa Tuttle,Q3235534,1982,1,0,9,30.0,United States,female,0.634250380019831,,,
Q441603,1980-08-01T00:00:00Z,,The Vampire Tapestry,Suzy McKee Charnas,Q3549108,1982,1,0,5,43.0,United States,female,0.6250352936346123,,,
Q441603,1999-06-01T00:00:00Z,,The Conqueror's Child,Suzy McKee Charnas,Q43687807,2000,1,0,13,61.0,United States,female,-0.8057745672525779,,,
Q442626,2003-04-01T00:00:00Z,,Natural History,Justina Robson,Q45321315,2004,2,0,3,36.0,United Kingdom,female,1.0787124246998159,,,
Q442626,2005-10-01T00:00:00Z,,Living Next Door to the God of Love,Justina Robson,Q44466585,2006,2,0,5,38.0,United Kingdom,female,1.3320071775493807,,,
Q442626,2006-05-01T00:00:00Z,1891142.0,Keeping It Real,Justina Robson,Q2901992,2007,1,0,6,39.0,United Kingdom,female,0.16974077992072253,,,
Q442626,2015-03-19T00:00:00Z,,Glorious Angels,Justina Robson,Q131382316,2016,1,0,9,48.0,United Kingdom,female,0.20202116950751087,,,
Q443306,1981-03-01T00:00:00Z,,The Many-Colored Land,Julian May,Q3231715,1982,2,1,0,51.0,United States,female,-0.6087047137488698,,,
Q443306,1982-01-01T00:00:00Z,,The Golden Torc,Julian May,Q131375459,1983,1,0,2,52.0,United States,female,-0.46546287345766924,,,
Q443306,1983-02-01T00:00:00Z,,The Nonborn King,Julian May,Q131375498,1984,1,0,3,53.0,United States,female,0.7255402020877111,,,
Q443306,1984-03-01T00:00:00Z,,The Adversary,Julian May,Q131375944,1985,1,0,4,54.0,United States,female,-0.6075276465152913,,,
Q443306,1987-09-01T00:00:00Z,,Intervention,Julian May,Q15094076,1988,1,0,5,57.0,United States,female,0.5786136003194106,,,
Q443462,1979-02-01T00:00:00Z,,Watchtower,Elizabeth A. Lynn,Q19355880,1980,0,1,1,34.0,United States,female,0.3441116964182719,,,
Q443462,1979-07-01T00:00:00Z,,The Dancers of Arun,Elizabeth A. Lynn,Q9355464,1980,1,0,1,34.0,United States,female,0.3325411745886961,,,
Q443462,1981-01-01T00:00:00Z,,The Sardonyx Net,Elizabeth A. Lynn,Q131375009,1982,1,0,4,36.0,United States,female,0.6239669507442278,,,
Q443830,1990-09-01T00:00:00Z,,Polar City Blues,Katharine Kerr,Q131376420,1991,1,0,2,47.0,United States,female,0.4714496846574444,,,
Q444362,1995-08-01T00:00:00Z,,Slow River,Nicola Griffith,Q2268557,1996,1,1,2,36.0,United Kingdom,female,-0.45414271502570736,,,
Q444362,2013-11-12T00:00:00Z,,Hild,Nicola Griffith,Q19874187,2014,1,0,6,54.0,United Kingdom,female,0.29727365926316923,,,
Q446941,1976-07-01T00:00:00Z,110678.0,The Dragon and the George,Gordon R. Dickson,Q1448428,1977,1,0,11,54.0,Canada,male,0.42875133858361725,,,
Q446941,1977-10-01T00:00:00Z,,Time Storm,Gordon R. Dickson,Q108305801,1978,2,0,12,55.0,Canada,male,-0.37395464965601344,,,
Q446941,1984-10-01T00:00:00Z,,Final Encyclopedia,Gordon R. Dickson,Q55611649,1985,1,0,19,62.0,Canada,male,0.6207887752583606,,,
Q446941,1986-09-01T00:00:00Z,,The Forever Man,Gordon R. Dickson,Q104871743,1987,1,0,20,64.0,Canada,male,0.30046148926512795,,,
Q446941,1987-05-01T00:00:00Z,,Way of the Pilgrim,Gordon R. Dickson,Q131376209,1988,1,0,21,65.0,Canada,male,0.5781826484324202,,,
Q448241,1997-01-01T00:00:00Z,,Fool's War,Sarah Zettel,Q131376799,1998,1,0,1,32.0,United States,female,0.8776812610243627,,,
Q448545,1993-10-01T00:00:00Z,,Brother Termite,Patricia Anthony,Q48998756,1994,1,0,0,47.0,United States,female,-0.8812583852212362,,,
Q448545,1997-04-01T00:00:00Z,,God's Fires,Patricia Anthony,Q131376804,1998,1,0,1,51.0,United States,female,-1.0242659557502156,,,
Q450737,1987-12-01T00:00:00Z,,After Long Silence,Sheri S. Tepper,Q131376294,1988,1,0,4,59.0,United States,female,0.6072705472352085,,,
Q450737,1988-09-01T00:00:00Z,,The Gate to Women's Country,Sheri S. Tepper,Q11888750,1989,1,0,6,60.0,United States,female,0.5990331611590138,,,
Q450737,1989-09-01T00:00:00Z,14066792.0,Grass,Sheri S. Tepper,Q3433346,1990,2,0,7,61.0,United States,female,0.38231987384305377,,,
Q450737,1990-09-01T00:00:00Z,,Raising the Stones,Sheri S. Tepper,Q131376416,1991,1,0,10,62.0,United States,female,0.4280687973468695,,,
Q450737,1992-05-01T00:00:00Z,,Sideshow,Sheri S. Tepper,Q131376598,1993,2,0,11,64.0,United States,female,0.5720101668111468,,,
Q450737,1993-10-01T00:00:00Z,,A Plague of Angels,Sheri S. Tepper,Q125817869,1994,1,0,12,65.0,United States,female,0.8264993572780074,,,
Q450737,1994-11-01T00:00:00Z,,Shadow's End,Sheri S. Tepper,Q131376688,1995,1,0,13,66.0,United States,female,0.7448112431663593,,,
Q450737,1996-08-01T00:00:00Z,,Gibbon's Decline and Fall,Sheri S. Tepper,Q131376768,1997,1,0,14,68.0,United States,female,0.6136581756817059,,,
Q450737,1997-01-01T00:00:00Z,,The Family Tree,Sheri S. Tepper,Q131376818,1998,1,0,15,69.0,United States,female,0.9502042277897269,,,
Q450737,1998-08-01T00:00:00Z,,Six Moon Dance,Sheri S. Tepper,Q131380879,1999,1,0,16,70.0,United States,female,0.7673756436132166,,,
Q450737,1999-01-01T00:00:00Z,,Singer from the Sea,Sheri S. Tepper,Q131380945,2000,1,0,17,71.0,United States,female,0.8937314180657947,,,
Q450737,2000-01-01T00:00:00Z,,The Fresco,Sheri S. Tepper,Q65049447,2001,2,0,18,72.0,United States,female,1.0684161388357623,,,
Q450737,2002-01-01T00:00:00Z,,The Visitor,Sheri S. Tepper,Q131381249,2003,2,0,20,74.0,United States,female,1.0334642312372961,,,
Q450868,1993-11-01T00:00:00Z,2510310.0,Drawing Blood,Poppy Z. Brite,Q4394822,1994,1,0,2,27.0,United States,trans man,0.8346301754508647,,,
Q453329,1970-09-01T00:00:00Z,1405013.0,Star Light,Hal Clement,Q7600780,1971,1,0,0,49.0,United States,male,0.44560537536012834,,,
Q453329,1987-06-01T00:00:00Z,,Still River,Hal Clement,Q3725406,1988,1,0,2,66.0,United States,male,0.5764359654007803,,,
Q453835,1986-02-01T00:00:00Z,,Venus of Dreams,Pamela Sargent,Q131376058,1987,1,0,6,39.0,United States,female,-0.26611378848180567,,,
Q453835,1988-12-01T00:00:00Z,,Venus of Shadows,Pamela Sargent,Q131376299,1989,1,0,7,41.0,United States,female,-0.08852983098243193,,,
Q455228,1989-05-01T00:00:00Z,,Out on Blue Six,Ian McDonald,Q23307336,1990,1,0,2,30.0,United Kingdom,male,0.3854083591455999,,,
Q455228,1992-03-01T00:00:00Z,,"Hearts, Hands and Voices",Ian McDonald,Q131376613,1993,1,0,7,33.0,United Kingdom,male,-0.5843586883255881,,,
Q455228,1994-07-01T00:00:00Z,,Necroville,Ian McDonald,Q75454649,1995,1,0,11,35.0,United Kingdom,male,0.7270348723758976,,,
Q455228,1995-11-01T00:00:00Z,,Chaga,Ian McDonald,Q48813319,1996,2,0,14,36.0,United Kingdom,male,-0.5451486383640519,,,
Q455228,1998-06-01T00:00:00Z,,Kirinya,Ian McDonald,Q131380892,1999,1,0,16,39.0,United Kingdom,male,0.9047657349638133,,,
Q455228,2004-06-07T00:00:00Z,2440580.0,River of Gods,Ian McDonald,Q5482407,2005,2,0,21,45.0,United Kingdom,male,0.7399237925605391,,,
