author_qid,pubDate,goodreads_id,title,authorLabel,work_qid,year,n_nom,n_win,awards_as_of_year,age,birth_country,gender
Q361149,1996-10-01T00:00:00Z,,Exodus from the Long Sun,Gene Wolfe,Q131376759,1997,1,0,50,66.0,United States,male
Q361149,1999-10-01T00:00:00Z,,On Blue's Waters,Gene Wolfe,Q131380947,2000,1,0,58,69.0,United States,male
Q361149,2000-08-01T00:00:00Z,,In Green's Jungles,Gene Wolfe,Q131381199,2001,1,0,59,70.0,United States,male
Q361149,2001-02-01T00:00:00Z,,Return to the Whorl,Gene Wolfe,Q131381214,2002,1,0,60,71.0,United States,male
Q361149,2004-01-03T00:00:00Z,,The Knight,Gene Wolfe,Q16954703,2004,2,0,67,73.0,United States,male
Q361149,2004-11-01T00:00:00Z,,The Wizard,Gene Wolfe,Q131413889,2005,1,0,70,74.0,United States,male
Q361149,2006-10-01T00:00:00Z,40580.0,Soldier of Sidon,Gene Wolfe,Q7557345,2007,0,1,77,76.0,United States,male
Q361149,2011-01-01T00:00:00Z,,Home Fires,Gene Wolfe,Q28044007,2012,2,0,89,81.0,United States,male
Q361149,2013-11-26T00:00:00Z,,The Land Across,Gene Wolfe,Q19893647,2014,1,0,90,83.0,United States,male
Q361149,2015-10-20T00:00:00Z,,A Borrowed Man,Gene Wolfe,Q29831547,2016,1,0,92,85.0,United States,male
Q361149,2020-06-30T00:00:00Z,,Interlibrary Loan,Gene Wolfe,Q131382857,2021,1,0,93,90.0,United States,male
Q362742,1994-10-01T00:00:00Z,,End of an Era,Robert J. Sawyer,Q109363536,1995,1,0,1,35.0,Canada,male
Q362742,1995-05-01T00:00:00Z,,The Terminal Experiment,Robert J. Sawyer,Q3062494,1996,2,1,2,36.0,Canada,male
Q362742,1998-01-01T00:00:00Z,,Factoring Humanity,Robert J. Sawyer,Q3791346,1999,1,0,9,39.0,Canada,male
Q362742,2000-01-01T00:00:00Z,,Calculating God,Robert J. Sawyer,Q2933712,2001,1,0,10,41.0,Canada,male
Q362742,2002-05-01T00:00:00Z,,Hominids,Robert J. Sawyer,Q19346391,2003,0,1,11,43.0,Canada,male
Q362742,2003-03-01T00:00:00Z,,Humans,Robert J. Sawyer,Q122425801,2004,1,0,11,44.0,Canada,male
Q362742,2007-04-01T00:00:00Z,,Rollback,Robert J. Sawyer,Q3940338,2008,1,0,15,48.0,Canada,male
Q362742,2008-11-01T00:00:00Z,4466559.0,Wake,Robert J. Sawyer,Q7960897,2010,1,0,16,50.0,Canada,male
Q362742,,,Starplex,Robert J. Sawyer,Q3497210,1996,2,0,2,36.0,Canada,male
Q363810,1983-12-01T00:00:00Z,2193115.0,The Anubis Gates,Tim Powers,Q128324,1983,0,1,1,31.0,United States,male
Q363810,1985-01-01T00:00:00Z,209700.0,Dinner at Deviant's Palace,Tim Powers,Q3795023,1985,2,0,2,33.0,United States,male
Q363810,1987-11-01T00:00:00Z,17505.0,On Stranger Tides,Tim Powers,Q1660753,1988,1,0,5,36.0,United States,male
Q363810,1989-08-01T00:00:00Z,937457.0,The Stress of Her Regard,Tim Powers,Q151550,1990,1,0,6,38.0,United States,male
Q363810,1992-04-01T00:00:00Z,,Last Call,Tim Powers,Q610680,1993,0,1,8,41.0,United States,male
Q363810,1995-03-01T00:00:00Z,589090.0,Expiration Date,Tim Powers,Q3016940,1996,2,0,8,44.0,United States,male
Q363810,2000-01-01T00:00:00Z,,Declare,Tim Powers,Q5249488,2001,1,1,10,49.0,United States,male
Q364189,1980-10-01T00:00:00Z,,Shadowland,Peter Straub,Q7460739,1981,1,0,0,38.0,United States,male
Q364189,1984-11-08T00:00:00Z,3324421.0,The Talisman,Peter Straub,Q462454,1985,1,0,2,42.0,United States,male
Q364189,1988-10-01T00:00:00Z,3366520.0,Koko,Peter Straub,Q6426705,1989,0,1,3,46.0,United States,male
Q36676832,2023-08-17T00:00:00Z,,The Water Outlaws,S. L. Huang,Q131417704,2023,1,0,2,,,genderqueer
Q367102,1998-08-01T00:00:00Z,372876.0,Mockingbird,Sean Stewart,Q11881501,1999,2,0,5,34.0,United States,male
Q367102,2000-03-01T00:00:00Z,,Galveston,Sean Stewart,Q20167373,2001,0,1,7,36.0,United States,male
Q367102,2004-07-01T00:00:00Z,,Perfect Circle,Sean Stewart,Q7167954,2004,2,0,8,39.0,United States,male
Q368224,1996-12-05T00:00:00Z,1570074.0,City of Golden Shadow,Tad Williams,Q444451,1997,1,0,3,40.0,United States,male
Q368224,1998-07-01T00:00:00Z,1003667.0,River of Blue Fire,Tad Williams,Q7338006,1999,1,0,4,42.0,United States,male
Q3702879,2008-08-01T00:00:00Z,,Pandemonium,Daryl Gregory,Q3893138,2009,1,0,2,44.0,United States,male
Q3702879,2009-11-06T00:00:00Z,,The Devil's Alphabet,Daryl Gregory,Q44900825,2010,1,0,3,45.0,United States,male
Q3702879,2014-04-22T00:00:00Z,,Afterparty,Daryl Gregory,Q64868387,2015,2,0,6,50.0,United States,male
Q3702879,2014-04-22T00:00:00Z,,Afterparty,Daryl Gregory,Q64868387,2015,2,0,6,50.0,United States,male
Q3702879,2017-06-27T00:00:00Z,,Spoonbenders,Daryl Gregory,Q42529627,2017,2,0,9,52.0,United States,male
Q3702879,,,Afterparty,Daryl Gregory,Q64868387,2015,2,0,6,50.0,United States,male
Q3702879,,,Afterparty,Daryl Gregory,Q64868387,2015,2,0,6,50.0,United States,male
Q372505,1998-05-01T00:00:00Z,,The Cassini Division,Ken MacLeod,Q3822080,1999,3,0,1,45.0,United Kingdom,male
Q372505,1999-06-01T00:00:00Z,,The Sky Road,Ken MacLeod,Q40860689,2001,2,0,4,47.0,United Kingdom,male
Q372505,2000-11-01T00:00:00Z,,Cosmonaut Keep,Ken MacLeod,Q5174346,2002,2,0,7,48.0,United Kingdom,male
Q372505,2001-11-01T00:00:00Z,179626.0,Dark Light,Ken MacLeod,Q5223299,2002,2,0,7,48.0,United Kingdom,male
Q372505,2002-11-01T00:00:00Z,,Engine City,Ken MacLeod,Q5377672,2003,1,0,10,49.0,United Kingdom,male
Q372505,2004-03-01T00:00:00Z,,Newton's Wake: A Space Opera,Ken MacLeod,Q7020012,2005,2,0,13,51.0,United Kingdom,male
Q372505,2005-08-01T00:00:00Z,,Learning the World,Ken MacLeod,Q6510209,2006,3,0,15,52.0,United Kingdom,male
Q372505,2007-04-01T00:00:00Z,,The Execution Channel,Ken MacLeod,Q7732767,2008,1,0,20,54.0,United Kingdom,male
Q372505,2008-08-01T00:00:00Z,,The Night Sessions,Ken MacLeod,Q7754103,2009,1,0,24,55.0,United Kingdom,male
Q372505,2012-03-01T00:00:00Z,,Intrusion,Ken MacLeod,Q15035527,2013,2,0,26,59.0,United Kingdom,male
Q372505,2016-05-10T00:00:00Z,,Dissidence,Ken MacLeod,Q43569582,2017,1,0,27,63.0,United Kingdom,male
Q372505,2017-09-26T00:00:00Z,,Emergence,Ken MacLeod,Q47005478,2018,1,0,28,64.0,United Kingdom,male
Q372505,2021-11-23T00:00:00Z,,Beyond the Hallowed Sky,Ken MacLeod,Q110088422,2022,1,0,29,68.0,United Kingdom,male
Q3732112,2011-08-16T00:00:00Z,14863741.0,Ready Player One,Ernest Cline,Q3906523,2012,1,0,0,40.0,United States,male
Q373836,1994-02-01T00:00:00Z,,Wildlife,James Patrick Kelly,Q131376684,1995,1,0,21,44.0,United States,male
Q376859,1955-01-01T00:00:00Z,,Not This August,Cyril M. Kornbluth,Q7062211,1956,1,0,0,33.0,United States,male
Q3785610,1981-08-01T00:00:00Z,,At the Eye of the Ocean,Hilbert Schenck,Q131375083,1982,1,0,7,56.0,United States,male
Q3785610,1982-10-01T00:00:00Z,,A Rose for Armageddon,Hilbert Schenck,Q96371325,1983,1,0,9,57.0,United States,male
Q3785610,1988-06-01T00:00:00Z,,Chronosequence,Hilbert Schenck,Q131376342,1989,1,0,19,63.0,United States,male
Q3785610,1988-08-01T00:00:00Z,,Steam Bird,Hilbert Schenck,Q131375517,1985,1,0,16,59.0,United States,male
Q378807,1964-01-01T00:00:00Z,,The Whole Man,John Brunner,Q3795985,1965,1,0,0,31.0,United Kingdom,male
Q378807,1965-01-01T00:00:00Z,40664.0,The Squares of the City,John Brunner,Q3214259,1966,1,0,1,32.0,United Kingdom,male
Q378807,1968-09-01T00:00:00Z,2184253.0,Stand on Zanzibar,John Brunner,Q1416458,1968,1,1,2,34.0,United Kingdom,male
Q378807,1969-02-01T00:00:00Z,2202667.0,The Jagged Orbit,John Brunner,Q3204648,1969,1,0,3,35.0,United Kingdom,male
Q378807,1972-08-01T00:00:00Z,900514.0,The Sheep Look Up,John Brunner,Q3227879,1972,1,0,4,38.0,United Kingdom,male
Q378807,1983-09-01T00:00:00Z,868140.0,The Crucible of Time,John Brunner,Q7728249,1984,1,0,11,50.0,United Kingdom,male
Q378807,1988-12-13T00:00:00Z,868135.0,Children of the Thunder,John Brunner,Q15033985,1989,1,0,13,55.0,United Kingdom,male
Q380869,2000-03-01T00:00:00Z,219037.0,Revelation Space,Alastair Reynolds,Q1759977,2001,1,0,1,35.0,United Kingdom,male
Q380869,2001-05-01T00:00:00Z,2926628.0,Chasm City,Alastair Reynolds,Q1068060,2002,1,0,6,36.0,United Kingdom,male
Q380869,2002-06-01T00:00:00Z,3024029.0,Redemption Ark,Alastair Reynolds,Q3202275,2003,1,0,8,37.0,United Kingdom,male
Q380869,2003-11-01T00:00:00Z,86076.0,Absolution Gap,Alastair Reynolds,Q3090152,2004,1,0,12,38.0,United Kingdom,male
Q380869,2004-11-25T00:00:00Z,,Century Rain,Alastair Reynolds,Q5063196,2005,1,0,14,39.0,United Kingdom,male
Q380869,2005-10-27T00:00:00Z,2622804.0,Pushing Ice,Alastair Reynolds,Q3063278,2006,1,0,15,40.0,United Kingdom,male
Q380869,2007-04-02T00:00:00Z,3102565.0,The Prefect,Alastair Reynolds,Q3522305,2008,1,0,22,42.0,United Kingdom,male
Q380869,2008-04-17T00:00:00Z,2020929.0,House of Suns,Alastair Reynolds,Q3736382,2009,1,0,23,43.0,United Kingdom,male
Q380869,2010-03-15T00:00:00Z,,Terminal World,Alastair Reynolds,Q7702704,2011,1,0,26,45.0,United Kingdom,male
Q380869,2012-01-19T00:00:00Z,,Blue Remembered Earth,Alastair Reynolds,Q3697826,2013,2,0,33,47.0,United Kingdom,male
Q380869,2013-09-26T00:00:00Z,,On the Steel Breeze,Alastair Reynolds,Q16258116,2014,2,0,35,48.0,United Kingdom,male
Q380869,2015-04-30T00:00:00Z,,Poseidon's Wake,Alastair Reynolds,Q19263901,2016,1,0,38,50.0,United Kingdom,male
Q380869,2016-05-01T00:00:00Z,,The Medusa Chronicles,Alastair Reynolds,Q54488359,2017,2,0,41,51.0,United Kingdom,male
Q380869,2016-09-20T00:00:00Z,,Revenger,Alastair Reynolds,Q48796217,2018,1,0,45,52.0,United Kingdom,male
Q380869,2018-01-01T00:00:00Z,,Elysium Fire,Alastair Reynolds,Q55231789,2019,1,0,47,53.0,United Kingdom,male
Q380869,2020-01-30T00:00:00Z,,Bone Silence,Alastair Reynolds,Q107056688,2021,1,0,49,55.0,United Kingdom,male
Q380869,2021-08-26T00:00:00Z,,Inhibitor Phase,Alastair Reynolds,Q100427780,2022,1,0,50,56.0,United Kingdom,male
Q380869,2022-05-26T00:00:00Z,,Eversion,Alastair Reynolds,Q131382898,2023,1,0,51,57.0,United Kingdom,male
Q3845378,2015-12-28T00:00:00Z,,Agent of the Imperium,Marc W. Miller,Q131382353,2016,1,0,0,69.0,United States,male
Q3852012,2004-11-01T00:00:00Z,,Black Brillion,Matt Hughes,Q131381588,2005,1,0,0,56.0,United Kingdom,male
Q387693,1983-09-01T00:00:00Z,,Golden Witchbreed,Mary Gentle,Q97355160,1984,1,0,1,28.0,United Kingdom,female
Q387693,1999-10-01T00:00:00Z,,A Secret History,Mary Gentle,Q125817686,2001,1,0,8,45.0,United Kingdom,female
Q3877423,2010-06-01T00:00:00Z,,Who Fears Death,Nnedi Okorafor,Q17071479,2010,1,1,1,36.0,United States,female
Q3877423,2014-04-01T00:00:00Z,,Lagoon,Nnedi Okorafor,Q48815704,2015,1,0,7,41.0,United States,female
Q3877423,2015-05-01T00:00:00Z,,The Book of Phoenix,Nnedi Okorafor,Q108456731,2016,2,0,9,42.0,United States,female
Q3877423,2021-11-09T00:00:00Z,,Noor,Nnedi Okorafor,Q111027604,2022,1,0,17,48.0,United States,female
Q39829,1978-09-01T00:00:00Z,1742269.0,The Stand,Stephen King,Q149552,1979,1,0,1,32.0,United States,male
Q39829,1979-08-16T00:00:00Z,2745957.0,The Dead Zone,Stephen King,Q466790,1980,1,0,3,33.0,United States,male
Q39829,1980-08-01T00:00:00Z,59181.0,The Mist,Stephen King,Q2344912,1981,1,0,6,34.0,United States,male
Q39829,1980-08-01T00:00:00Z,59181.0,The Mist,Stephen King,Q2344912,1981,1,0,6,34.0,United States,male
Q39829,1980-09-29T00:00:00Z,1803.0,Firestarter,Stephen King,Q828031,1981,1,0,6,34.0,United States,male
Q39829,1983-11-14T00:00:00Z,150017.0,Pet Sematary,Stephen King,Q742226,1984,1,0,13,37.0,United States,male
Q39829,1984-11-08T00:00:00Z,3324421.0,The Talisman,Stephen King,Q462454,1985,1,0,15,38.0,United States,male
Q39829,1986-09-15T00:00:00Z,150259.0,It,Stephen King,Q602288,1987,1,0,17,40.0,United States,male
Q39829,1987-11-10T00:00:00Z,150226.0,The Tommyknockers,Stephen King,Q471142,1988,1,0,18,41.0,United States,male
Q39829,2006-10-24T00:00:00Z,4512687.0,Lisey's Story,Stephen King,Q957123,2007,1,0,36,60.0,United States,male
Q39829,2009-11-10T00:00:00Z,,Under the Dome,Stephen King,Q435722,2010,1,0,38,63.0,United States,male
Q39829,2011-11-08T00:00:00Z,15553789.0,11/22/63,Stephen King,Q723020,2012,2,0,39,65.0,United States,male
Q39829,,59181.0,The Mist,Stephen King,Q2344912,1981,1,0,6,34.0,United States,male
Q39829,,59181.0,The Mist,Stephen King,Q2344912,1981,1,0,6,34.0,United States,male
Q3990238,1965-01-01T00:00:00Z,,The Clone,Theodore L. Thomas,Q3701169,1965,1,0,0,45.0,United States,male
Q40479,2004-03-01T00:00:00Z,1871423.0,Cloud Atlas,David Mitchell,Q40205,2004,2,0,0,35.0,United Kingdom,male
Q40479,2014-09-02T00:00:00Z,26959610.0,The Bone Clocks,David Mitchell,Q17512402,2015,1,1,3,46.0,United Kingdom,male
Q40640,2001-10-01T00:00:00Z,,From the Dust Returned,Ray Bradbury,Q4198261,2002,1,0,2,82.0,United States,male
Q410,1985-09-01T00:00:00Z,2416056.0,Contact,Carl Sagan,Q741013,1986,1,0,0,52.0,United States,male
Q42,1982-08-01T00:00:00Z,74123.0,"Life, the Universe and Everything",Douglas Adams,Q721,1983,1,0,0,31.0,United Kingdom,male
Q4221522,2009-08-04T00:00:00Z,,The Red Tree,Caitlín R. Kiernan,Q125817754,2010,1,0,6,46.0,Ireland,trans woman
Q4221522,2012-03-06T00:00:00Z,,The Drowning Girl,Caitlín R. Kiernan,Q16954516,2012,2,0,8,48.0,Ireland,trans woman
Q4225496,2010-08-03T00:00:00Z,,Shades of Milk and Honey,Mary Robinette Kowal,Q122452552,2010,1,0,2,41.0,United States,female
Q4225496,2012-04-10T00:00:00Z,,Glamour in Glass,Mary Robinette Kowal,Q122452554,2012,1,0,7,43.0,United States,female
Q4225496,2018-07-03T00:00:00Z,,The Calculating Stars,Mary Robinette Kowal,Q63965925,2019,3,3,15,50.0,United States,female
Q4225496,2020-07-14T00:00:00Z,,The Relentless Moon,Mary Robinette Kowal,Q111913950,2021,2,0,17,52.0,United States,female
Q4225496,2022-10-11T00:00:00Z,,The Spare Man,Mary Robinette Kowal,Q122166736,2023,2,0,20,54.0,United States,female
Q4260664,2010-04-20T00:00:00Z,,Saltation,Sharon Lee,Q131382137,2011,1,0,0,59.0,United States,female
Q4260664,2013-02-05T00:00:00Z,,Necessity's Child,Sharon Lee,Q131382238,2014,1,0,1,62.0,United States,female
Q4260664,2013-10-15T00:00:00Z,,Trade Secret,Sharon Lee,Q131382269,2014,1,0,1,62.0,United States,female
Q42754694,2015-11-03T00:00:00Z,,Planetfall,Emma Newman,Q85793524,2016,1,0,2,40.0,United Kingdom,female
Q42754694,2016-11-08T00:00:00Z,,After Atlas,Emma Newman,Q85740021,2017,1,0,3,41.0,United Kingdom,female
Q42754694,2019-04-16T00:00:00Z,55572831.0,Atlas Alone,Emma Newman,Q100710210,2020,1,0,5,44.0,United Kingdom,female
Q428755,1999-04-01T00:00:00Z,2646042.0,Gardens of the Moon,Steven Erikson,Q441055,2000,1,0,0,41.0,Canada,male
Q4293514,2010-04-20T00:00:00Z,,Saltation,Steve Miller,Q131382137,2011,1,0,0,61.0,United States,male
Q4293514,2013-02-05T00:00:00Z,,Necessity's Child,Steve Miller,Q131382238,2014,1,0,1,64.0,United States,male
Q4293514,2013-10-15T00:00:00Z,,Trade Secret,Steve Miller,Q131382269,2014,1,0,1,64.0,United States,male
Q4308835,2011-03-29T00:00:00Z,,Soft Apocalypse,Will McIntosh,Q131445109,2012,1,0,2,50.0,United States,male
Q4308835,2016-10-25T00:00:00Z,,Faller,Will McIntosh,Q131382369,2017,1,0,3,55.0,United States,male
Q433291,1990-01-01T00:00:00Z,,Thomas the Rhymer,Ellen Kushner,Q3525731,1991,0,1,1,36.0,United States,female
Q433291,2006-07-25T00:00:00Z,,The Privilege of the Sword,Ellen Kushner,Q18209955,2006,2,0,3,51.0,United States,female
Q433956,2009-10-01T00:00:00Z,,Flesh and Fire,Laura Anne Gilman,Q5458712,2009,1,0,0,42.0,United States,female
Q434138,1994-04-01T00:00:00Z,,Temporary Agency,Rachel Pollack,Q122452539,1994,1,0,0,49.0,United States,trans woman
Q4352306,2003-01-01T00:00:00Z,,The Poison Master,Liz Williams,Q131381521,2004,1,0,1,39.0,United Kingdom,female
Q4352306,2004-10-01T00:00:00Z,,Banner of Souls,Liz Williams,Q131381585,2005,1,0,2,40.0,United Kingdom,female
Q4357621,1983-02-01T00:00:00Z,,There Is No Darkness,Jack C. Haldeman II,Q131375511,1984,1,0,3,43.0,United States,male
Q436664,1979-08-01T00:00:00Z,,Kinsman,Ben Bova,Q131374845,1980,1,0,4,48.0,United States,male
Q436664,1981-08-01T00:00:00Z,,Voyagers,Ben Bova,Q117321862,1982,1,0,5,50.0,United States,male
Q436664,1992-07-01T00:00:00Z,,Mars,Ben Bova,Q25395087,1993,1,0,8,61.0,United States,male
Q436664,1992-07-01T00:00:00Z,,Mars,Ben Bova,Q25395087,1993,1,0,8,61.0,United States,male
Q436664,,,Mars,Ben Bova,Q25395087,1993,1,0,8,61.0,United States,male
Q436664,,,Mars,Ben Bova,Q25395087,1993,1,0,8,61.0,United States,male
Q438164,1966-05-01T00:00:00Z,,Babel-17,Samuel R. Delany,Q2722309,1967,1,1,0,25.0,United States,male
Q438164,1967-01-01T00:00:00Z,2006203.0,The Einstein Intersection,Samuel R. Delany,Q2441281,1968,1,1,1,26.0,United States,male
Q438164,1968-01-01T00:00:00Z,,Nova,Samuel R. Delany,Q3345309,1969,1,0,4,27.0,United States,male
Q438164,1975-01-01T00:00:00Z,873021.0,Dhalgren,Samuel R. Delany,Q3706366,1975,1,0,8,33.0,United States,male
Q438164,1976-02-01T00:00:00Z,82889.0,Triton,Samuel R. Delany,Q7844314,1976,1,0,9,34.0,United States,male
Q438164,1984-12-01T00:00:00Z,,Stars in My Pocket Like Grains of Sand,Samuel R. Delany,Q7602353,1985,1,0,18,43.0,United States,male
Q438330,2006-08-08T00:00:00Z,1884104.0,Farthing,Jo Walton,Q5436486,2007,3,0,2,43.0,United Kingdom,female
Q438330,2007-10-02T00:00:00Z,,Ha'penny,Jo Walton,Q5636343,2008,1,0,3,44.0,United Kingdom,female
Q438330,2008-09-30T00:00:00Z,,Half a Crown,Jo Walton,Q15035002,2009,1,0,4,45.0,United Kingdom,female
Q438330,2011-01-18T00:00:00Z,6449955.0,Among Others,Jo Walton,Q2269230,2012,1,2,9,48.0,United Kingdom,female
Q438330,2014-05-20T00:00:00Z,,My Real Children,Jo Walton,Q17016080,2015,2,0,10,51.0,United Kingdom,female
Q4383379,1991-10-16T00:00:00Z,,Sarah Canary,Karen Joy Fowler,Q45321274,1992,1,0,14,42.0,United States,female
Q4383379,2013-05-30T00:00:00Z,22026398.0,We Are All Completely Beside Ourselves,Karen Joy Fowler,Q19364487,2013,1,0,30,63.0,United States,female
Q4389768,1997-02-01T00:00:00Z,,Deception Well,Linda Nagata,Q131376803,1998,1,0,1,38.0,United States,female
Q4389768,1998-08-01T00:00:00Z,,Vast,Linda Nagata,Q7916983,1999,1,0,2,39.0,United States,female
Q4389768,2001-03-01T00:00:00Z,1175822.0,Limit of Vision,Linda Nagata,Q6549446,2002,1,0,4,42.0,United States,female
Q4389768,2003-04-01T00:00:00Z,,Memory,Linda Nagata,Q131381527,2004,2,0,5,44.0,United States,female
Q4389768,2013-03-06T00:00:00Z,,The Red: First Light,Linda Nagata,Q122452557,2014,3,0,8,54.0,United States,female
Q4389768,2015-11-03T00:00:00Z,,Going Dark,Linda Nagata,Q131382347,2016,2,0,9,56.0,United States,female
Q4389768,2017-06-17T00:00:00Z,,The Last Good Man,Linda Nagata,Q131382746,2018,1,0,10,58.0,United States,female
Q4389768,2020-10-08T00:00:00Z,,Pacific Storm,Linda Nagata,Q131382872,2021,1,0,14,61.0,United States,female
Q440100,1994-03-01T00:00:00Z,1119922.0,"Gun, with Occasional Music",Jonathan Lethem,Q3686127,1994,1,0,4,30.0,United States,male
Q440100,1995-09-01T00:00:00Z,,Amnesia Moon,Jonathan Lethem,Q692102,1996,1,0,6,32.0,United States,male
Q440100,1998-04-01T00:00:00Z,,Girl in Landscape,Jonathan Lethem,Q3929314,1999,1,0,7,35.0,United States,male
Q440100,2009-10-13T00:00:00Z,6262015.0,Chronic City,Jonathan Lethem,Q5113944,2010,1,0,9,46.0,United States,male
Q440100,2020-11-10T00:00:00Z,,The Arrest,Jonathan Lethem,Q128800174,2021,1,0,10,57.0,United States,male
Q4405331,1990-02-01T00:00:00Z,2938757.0,Mary Reilly,Valerie Martin,Q6780592,1990,2,0,0,42.0,United States,female
Q440744,1981-04-01T00:00:00Z,2960816.0,Windhaven,Lisa Tuttle,Q3235534,1982,1,0,9,30.0,United States,female
Q440744,1981-04-01T00:00:00Z,2960816.0,Windhaven,Lisa Tuttle,Q3235534,1982,1,0,9,30.0,United States,female
Q440744,,2960816.0,Windhaven,Lisa Tuttle,Q3235534,1982,1,0,9,30.0,United States,female
Q440744,,2960816.0,Windhaven,Lisa Tuttle,Q3235534,1982,1,0,9,30.0,United States,female
Q441603,1980-08-01T00:00:00Z,,The Vampire Tapestry,Suzy McKee Charnas,Q3549108,1981,1,0,2,42.0,United States,female
Q441603,1980-08-01T00:00:00Z,,The Vampire Tapestry,Suzy McKee Charnas,Q3549108,1981,1,0,2,42.0,United States,female
Q441603,1999-06-01T00:00:00Z,,The Conqueror's Child,Suzy McKee Charnas,Q43687807,2000,1,0,13,61.0,United States,female
Q441603,,,The Vampire Tapestry,Suzy McKee Charnas,Q3549108,1981,1,0,2,42.0,United States,female
Q441603,,,The Vampire Tapestry,Suzy McKee Charnas,Q3549108,1981,1,0,2,42.0,United States,female
Q442626,2003-04-01T00:00:00Z,,Natural History,Justina Robson,Q45321315,2004,2,0,3,36.0,United Kingdom,female
Q442626,2005-10-01T00:00:00Z,,Living Next Door to the God of Love,Justina Robson,Q44466585,2006,2,0,5,38.0,United Kingdom,female
Q442626,2006-05-01T00:00:00Z,1891142.0,Keeping It Real,Justina Robson,Q2901992,2007,1,0,6,39.0,United Kingdom,female
Q442626,2015-03-19T00:00:00Z,,Glorious Angels,Justina Robson,Q131382316,2016,1,0,9,48.0,United Kingdom,female
Q443306,1981-03-01T00:00:00Z,,The Many-Colored Land,Julian May,Q3231715,1982,2,1,0,51.0,United States,female
Q443306,1982-01-01T00:00:00Z,,The Golden Torc,Julian May,Q131375459,1983,1,0,2,52.0,United States,female
Q443306,1983-02-01T00:00:00Z,,The Nonborn King,Julian May,Q131375498,1984,1,0,3,53.0,United States,female
Q443306,1984-03-01T00:00:00Z,,The Adversary,Julian May,Q131375944,1985,1,0,4,54.0,United States,female
Q443306,1987-09-01T00:00:00Z,,Intervention,Julian May,Q15094076,1988,1,0,5,57.0,United States,female
Q443462,1979-02-01T00:00:00Z,,Watchtower,Elizabeth A. Lynn,Q19355880,1980,0,1,1,34.0,United States,female
Q443462,1979-07-01T00:00:00Z,,The Dancers of Arun,Elizabeth A. Lynn,Q9355464,1980,1,0,1,34.0,United States,female
Q443462,1981-01-01T00:00:00Z,,The Sardonyx Net,Elizabeth A. Lynn,Q131375009,1982,1,0,4,36.0,United States,female
Q443830,1990-09-01T00:00:00Z,,Polar City Blues,Katharine Kerr,Q131376420,1991,1,0,2,47.0,United States,female
Q444362,1995-08-01T00:00:00Z,,Slow River,Nicola Griffith,Q2268557,1996,1,1,2,36.0,United Kingdom,female
Q444362,2013-11-12T00:00:00Z,,Hild,Nicola Griffith,Q19874187,2013,1,0,5,53.0,United Kingdom,female
Q444362,2022-04-19T00:00:00Z,,Spear,Nicola Griffith,Q117062613,2022,2,0,6,62.0,United Kingdom,female
Q446941,1976-07-01T00:00:00Z,110678.0,The Dragon and the George,Gordon R. Dickson,Q1448428,1977,1,0,11,54.0,Canada,male
Q446941,1977-10-01T00:00:00Z,,Time Storm,Gordon R. Dickson,Q108305801,1978,2,0,12,55.0,Canada,male
Q446941,1984-10-01T00:00:00Z,,Final Encyclopedia,Gordon R. Dickson,Q55611649,1985,1,0,19,62.0,Canada,male
